@relation rationale
@attribute sentence string
@attribute classification string
@data
' During_IN testing_VBG I_PRP discovered_VBD a_DT long_JJ standing_NN bug_NN to_TO do_VB with_IN recursive_JJ application_NN of_IN rules_NNS This_DT has_VBZ now_RB been_VBN fixed_VBN ._.','relevant'
' Code_NNP now_RB is_VBZ also_RB version_NN aware_JJ ,_, as_IN required_VBN by_IN the_DT CharArray_NNP *_NFP data_NN structures_NNS ._.','relevant'
' Thanks_NNS Chris_NNP for_IN adding_VBG this_DT to_IN Lucene_NNP Analysis_NNP module_NN ._.','irrelevant'
' We_PRP did_VBD lots_NNS of_IN work_NN on_IN Google_NNP Code_NNP ,_, so_RB it_PRP should_MD really_RB be_VB in_IN Lucene_NNP ,_, except_IN the_DT dictionaries_NNS ._.','relevant'
' We_PRP should_MD only_RB add_VB links_NNS to_IN web_NN pages_NNS where_WRB to_TO get_VB them_PRP ._.','relevant'
' ..._NFP so_CC it_PRP should_MD really_RB be_VB in_IN Lucene_NNP ,_, except_IN the_DT dictionaries_NNS ._.','relevant'
' how_WRB is_VBZ OpenOffice_NNP dealing_VBG with_IN those_DT dictionaries_NNS since_IN they_PRP are_VBP now_RB an_DT ASF_NN incubation_NN project_NN ?_.','relevant'
' Maybe_RB the_DT dictionaries_NNS are_VBP under_IN ASL_NNP eventually_RB ?_.','relevant'
' how_WRB is_VBZ OpenOffice_NNP dealing_VBG with_IN those_DT dictionaries_NNS since_IN they_PRP are_VBP now_RB an_DT ASF_NN incubation_NN project_NN ?_.','relevant'
' Maybe_RB the_DT dictionaries_NNS are_VBP under_IN ASL_NNP eventually_RB ?_.','relevant'
' Bizarrely_RB ,_, from_IN what_WP I_PRP can_MD see_VB in_IN the_DT OpenOffice_NNP SVN_NNP ,_, they_PRP are_VBP still_RB under_IN their_PRP$ original_JJ license_NN ._.','relevant'
' I_PRP guess_VBP that_DT s_VBZ something_NN they_PRP will_MD have_VB to_TO sort_VB out_RB during_IN incubation_NN ._.','relevant'
" I_PRP do_VBP n't_RB see_VB the_DT licenses_NNS changing_VBG since_IN the_DT dictionaries_NNS tend_VBP to_TO be_VB developed_VBN by_IN national_JJ language_NN organisations_NNS ,_, but_CC maybe_RB the_DT ASF_NNP will_MD negotiate_VB ._.",'irrelevant'
' Bizarrely_RB ,_, from_IN what_WP I_PRP can_MD see_VB in_IN the_DT OpenOffice_NNP SVN_NNP ,_, they_PRP are_VBP still_RB under_IN their_PRP$ original_JJ license_NN ._.','relevant'
" I_PRP do_VBP n't_RB think_VB we_PRP should_MD read_VB too_RB much_RB into_IN that_DT text_NN file_NN :_: its_PRP$ not_RB even_RB obvious_JJ which_WDT of_IN the_DT many_JJ dictionaries_NNS in_IN that_DT folder_NN it_PRP applies_VBZ to_IN !_.",'irrelevant'
' I_PRP know_VBP for_IN a_DT fact_NN that_IN some_DT of_IN the_DT files_NNS in_IN there_EX are_VBP NOT_RB GPL_NNP ,_, for_IN example_NN the_DT en_US_NNS dictionary_NN :_: http://svn.apache.org/viewvc/incubator/ooo/trunk/main/dictionaries/en/README_en_US.txt?revision=1162288&view=markup_JJ','irrelevant'
' Okay_UH good_JJ spotting_NN ._.','irrelevant'
' so_RB how_WRB do_VBP we_PRP want_VB to_TO proceed_VB ?_.','relevant'
' Do_VBP we_PRP want_VB to_TO bring_VB some_DT of_IN the_DT dictionaries_NNS in_RP ?_.','relevant'
" Should_MD we_PRP address_VB that_IN in_IN a_DT later_JJ issue_NN once_IN its_PRP$ become_NN clearer_JJR in_IN OO_NNP what_WP they_PRP 're_VBP doing_VBG ?_.",'relevant'
' Patch_NNP now_RB includes_VBZ a_DT package.html_RB linking_VBG to_IN a_DT PDF_NNP about_IN hunspell_NN and_CC suggesting_VBG dictionaries_NNS are_VBP sourced_VBN from_IN the_DT OpenOffice_NNP wiki_NN ._.','relevant'
' Committing_VBG tomorrow_NN ._.','relevant'
' Committed_JJ revision_NN 1167467_CD ._.','relevant'
' Reopening_VBG for_IN 3x_CD backport_NN ._.','relevant'
' 3x_CD back_NN port_NN :_: \n_ Committed_JJ revision_NN 1167505_CD ._.','relevant'
' Is_VBZ there_EX a_DT JIRA_NNP for_IN adding_VBG HunspellStemFilterFactory_JJ to_IN Solr_NNP ?_.','relevant'
' Nope_UH ,_, its_PRP$ on_IN my_PRP$ mental_JJ TODO_NN but_CC go_VB for_IN it_PRP ._.','irrelevant'
' SOLR-2769_NNP','irrelevant'
' Bulk_NNP close_RB after_IN release_NN of_IN 3.5_CD','relevant'
" as_IN a_DT start_NN ,_, i_PRP installed_VBD the_DT two_CD freebsd_JJ ports_NNS for_IN java_NN doc_NN on_IN hudson_NN into_IN /usr_SYM /_SYM local_JJ /_SYM share_NN /_SYM doc_NN /_SYM jdk1.5_NNP and_CC jdk1.6_NNP \n_ I_PRP 'll_MD see_VB if_IN i_PRP can_MD add_VB the_DT hooks_NNS to_IN the_DT build_NN scripts_NNS now_RB",'relevant'
" As_IN a_DT partial_JJ solution_NN ,_, I_PRP setup_VBP the_DT 30_CD minute_NN builds_NNS to_TO just_RB directly_RB override_VB javadoc.link_NN (_-LRB- and_CC javadoc.link.java_NN for_IN Solr_NNP )_-RRB- for_IN our_PRP$ 30_CD minute_NN builds_NNS ..._: we_PRP do_VBP n't_RB care_VB about_IN the_DT actual_JJ javadoc_NN artifacts_NNS or_CC where_WRB the_DT links_NNS actually_RB point_VBP to_IN ,_, only_RB that_IN there_EX are_VBP no_DT warnings_NNS ._.",'relevant'
' This_DT is_VBZ in_IN r1138418_JJ','irrelevant'
' +_SYM 1_CD \n_ I_PRP think_VBP we_PRP should_MD allow_VB you_PRP optionally_RB set_VBD a_DT sysprop_NN using_VBG linkoffline_NN \n_ hell_NN ,_, why_WRB bother_VB with_IN the_DT sysprop_NN ?_.','relevant'
' .._NFP lets_VBZ just_RB commit_VB the_DT package_NN -_HYPH list_NN files_NNS for_IN all_DT third_JJ party_NN libs_NNS we_PRP use_VBP into_IN dev_NN -_HYPH tools_NNS and_CC completely_RB eliminate_VB the_DT need_NN for_IN net_NN when_WRB building_NN javadocs_NN ._.','relevant'
' lets_NNS just_RB commit_VB the_DT package_NN -_HYPH list_NN files_NNS for_IN all_DT third_JJ party_NN libs_NNS we_PRP use_VBP into_IN dev_NN -_HYPH tools_NNS and_CC completely_RB eliminate_VB the_DT need_NN for_IN net_NN when_WRB building_NN javadocs_NN ._.','relevant'
" +_SYM 1_CD \n_ Hitting_VBG build_NN failures_NNS because_IN we_PRP ca_MD n't_RB download_VB these_DT package_NN lists_NNS is_VBZ silly_JJ ._.",'relevant'
' I_PRP agree_VBP with_IN hossman_NN too_RB ._.','relevant'
" I_PRP 'm_VBP just_RB a_DT javadocs_JJ dummy_NN and_CC was_VBD doing_VBG what_WP I_PRP could_MD to_TO stop_VB the_DT 30minute_NN builds_VBZ ._.",'irrelevant'
' I_PRP ca_MD nt_RB figure_VB out_RP this_DT linkoffline_NN (_-LRB- at_IN least_JJS with_IN my_PRP$ experiments_NNS its_PRP$ confusing_JJ )_-RRB- ..._NFP but_CC this_DT sounds_VBZ great_JJ ._.','relevant'
' I_PRP propose_VBP switching_VBG to_IN the_DT oracle.com_ADD link_NN suggested_VBN by_IN Chris_NNP Male_NNP :_: \n_ http://download.oracle.com/javase/6/docs/api/package-list_NNP apparently_RB works_VBZ reliably_RB ._.','relevant'
' This_DT would_MD be_VB lots_NNS simpler_JJR than_IN trying_VBG to_TO figure_VB out_RP dev_NN -_HYPH tools_NNS etc_FW ._. ,_, assuming_VBG that_IN this_DT link_NN is_VBZ indeed_RB reliable_JJ ._.','relevant'
' 1_LS','relevant'
" +_SYM 1_CD let_VB 's_PRP try_VB this_DT and_CC see_VB if_IN it_PRP is_VBZ indeed_RB reliable_JJ ._.",'relevant'
' Just_RB one_CD other_JJ idea_NN :_: \n\n__SP We_PRP already_RB have_VBP JAVA_HOME_NNP set_VBN (_-LRB- direct_JJ or_CC implicitely_RB set_VBN by_IN ANT_NNP )_-RRB- \n_ The_DT Javadocs_NNP are_VBP always_RB at_IN same_JJ location_NN in_IN $_$ JAVA_HOME_NNP \n\n__SP Could_MD we_PRP not_RB use_VB this_DT to_TO point_VB to_IN the_DT package_NN list_NN (_-LRB- at_IN least_JJS fpr_IN the_DT JDK_NNP part_NN )_-RRB- ._.','relevant'
" I_PRP do_VBP n't_RB like_VB the_DT hardcoded_JJ package_NN list_NN ._.",'relevant'
' The_DT Javadocs_NNP are_VBP always_RB at_IN same_JJ location_NN in_IN $_$ JAVA_HOME_NNP \n_ I_PRP looked_VBD at_IN JAVA_HOME_NNP on_IN Windows_NNP for_IN 1.5.0_22_CD and_CC 1.6.0_23_CD (_-LRB- both_DT 64_CD bit_NN JDKs_NNS )_-RRB- ,_, and_CC neither_DT included_VBD Javadocs_NNP ._.','relevant'
" Maybe_RB they_PRP 're_VBP separately_RB downloadable_JJ ?_.",'irrelevant'
' Sorry_UH ,_, you_PRP are_VBP right_JJ ._.','irrelevant'
" I_PRP have_VBP it_PRP here_RB ,_, but_CC the_DT README.html_NNP in_IN JDK_NNP 's_POS root_NN folder_NN says_VBZ :_: \n\n__SP JDK(TM_NNP )_-RRB- Documentation_NNP \n_ The_DT on_IN -_HYPH line_NN JavaTM_NNP Platform_NNP ,_, Standard_NNP Edition_NNP (_-LRB- Java_NNP SE_NNP )_-RRB- Documentation_NN contains_VBZ API_NN specifications_NNS ,_, feature_NN descriptions_NNS ,_, developer_NN guides_NNS ,_, reference_NN pages_NNS for_IN JDKTM_NNP tools_NNS and_CC utilities_NNS ,_, demos_NNS ,_, and_CC links_NNS to_IN related_JJ information_NN ._.",'irrelevant'
' This_DT documentation_NN is_VBZ also_RB available_JJ in_IN a_DT download_NN bundle_NN which_WDT you_PRP can_MD install_VB on_IN your_PRP$ machine_NN ._.','irrelevant'
' To_TO obtain_VB the_DT documentation_NN bundle_NN ,_, see_VB the_DT download_NN page_NN ._.','irrelevant'
' For_IN API_NN documentation_NN ,_, refer_VBP to_IN the_DT The_DT JavaTM_NNP Platform_NNP ,_, Standard_NNP Edition_NNP API_NNP Specification_NNP This_DT provides_VBZ brief_JJ descriptions_NNS of_IN the_DT API_NN with_IN an_DT emphasis_NN on_IN specifications_NNS ,_, not_RB on_IN code_NN examples_NNS ._.','irrelevant'
' sarowe_NN asked_VBD about_IN this_DT issue_NN in_IN LUCENE-3587_NNP ._.','irrelevant'
" FWIW_NNP ,_, i_PRP thought_VBD this_DT issue_NN (_-LRB- LUCENE-3228_NNP )_-RRB- had_VBD been_VBN resolved_VBN a_DT long_JJ time_NN ago_RB based_VBN on_IN some_DT comments_NNS i_PRP remember_VBP people_NNS making_VBG ,_, but_CC evidently_RB those_DT comments_NNS where_WRB on_IN irc_CD /_SYM mail_NN and_CC folks_NNS did_VBD n't_RB post_VB them_PRP in_IN Jira_NNP ._.",'relevant'
" Problems_NNS with_IN the_DT patch_NN i_PRP attached_VBD (_-LRB- that_IN i_PRP know_VBP of_IN )_-RRB- :_: \n_ 1_CD )_-RRB- we_PRP do_VBP n't_RB distribute_VB dev_NN -_HYPH tools_NNS in_IN our_PRP$ releases_NNS ,_, so_CC at_IN a_DT minimum_NN we_PRP 'd_MD need_VB to_TO find_VB a_DT new_JJ home_NN for_IN any_DT package_NN -_HYPH list_NN files_NNS we_PRP wanted_VBD to_TO ship_VB ._.",'relevant'
" 2_LS )_-RRB- the_DT Java_NNP documentation_NN from_IN Oracle_NNP has_VBZ some_DT licensing_NN /_SYM restrictions_NNS  _ that_WDT affect_VBP redistribution_NN which_WDT do_VBP n't_RB seem_VB to_TO be_VB compatible_JJ with_IN ASF_NNP 3rd_JJ party_NN licensing_NN policy_NN so_IN we_PRP ca_MD n't_RB include_VB the_DT java_NN package_NN -_HYPH list_NN files_NNS in_IN our_PRP$ releases_NNS \n_ ..._: we_PRP could_MD still_RB use_VB the_DT ideas_NNS in_IN this_DT patch_NN to_TO deal_VB with_IN package_NN -_HYPH list_NN files_NNS for_IN non_AFX java_NN /_SYM oracle_NN distrobutions_NNS ,_, but_CC at_IN the_DT time_NN this_DT patch_NN was_VBD written_VBN the_DT only_JJ other_JJ extneral_JJ javadocs_NNS we_PRP linked_VBD to_IN where_WRB that_DT might_MD be_VB useful_JJ was_VBD junit_NN ,_, and_CC since_IN this_DT patch_NN was_VBD created_VBN ,_, that_DT link_NN has_VBZ just_RB been_VBN removed_VBN outright_RB from_IN our_PRP$ build.xml_NN files_NNS ._.",'relevant'
" I_PRP do_VBP n't_RB think_VB there_EX 's_VBZ anything_NN left_VBN here_RB but_CC to_TO resolve_VB as_IN Wo_MD n't_RB Fix_VB",'relevant'
" I_PRP do_VBP n't_RB think_VB there_EX 's_VBZ anything_NN left_VBN here_RB but_CC to_TO resolve_VB as_IN Wo_MD n't_RB Fix_VB \n_ I_PRP disagree_VBP ._.",'relevant'
" 1_LS )_-RRB- we_PRP do_VBP n't_RB distribute_VB dev_NN -_HYPH tools_NNS in_IN our_PRP$ releases_NNS ,_, so_CC at_IN a_DT minimum_NN we_PRP 'd_MD need_VB to_TO find_VB a_DT new_JJ home_NN for_IN any_DT package_NN -_HYPH list_NN files_NNS we_PRP wanted_VBD to_TO ship_VB ._.",'relevant'
' How_WRB does_VBZ lucene_VB /_SYM src_NNP /_SYM tools_NNS /_SYM javadoc/_VBP grab_VBP you_PRP ?_.','irrelevant'
" 2_LS )_-RRB- the_DT Java_NNP documentation_NN from_IN Oracle_NNP has_VBZ some_DT licensing_NN /_SYM restrictions_NNS that_WDT affect_VBP redistribution_NN which_WDT do_VBP n't_RB seem_VB to_TO be_VB compatible_JJ with_IN ASF_NNP 3rd_JJ party_NN licensing_NN policy_NN so_IN we_PRP ca_MD n't_RB include_VB the_DT java_NN package_NN -_HYPH list_NN files_NNS in_IN our_PRP$ releases_NNS \n_ Here_RB is_VBZ a_DT direct_JJ link_NN to_IN the_DT Sun_NNP /_SYM Oracle_NNP documentation_NN redistribution_NN restrictions_NNS :_: http://java.sun.com/docs/redist.html_NN ._.",'relevant'
" We_PRP can_MD include_VB the_DT Java_NNP javadoc_NN package_NN -_HYPH list_NN file_NN in_IN Subversion_NN but_CC exclude_VB it_PRP from_IN our_PRP$ source_NN releases_NNS ,_, and_CC include_VBP a_DT mechanism_NN to_TO download_VB it_PRP when_WRB it_PRP 's_VBZ absent_JJ (_-LRB- i.e._FW ,_, in_IN the_DT source_NN release_NN )_-RRB- ._.",'relevant'
" There_EX is_VBZ an_DT ASF_NNP precedent_NN for_IN redistributing_VBG Java_NNP javadoc_NN package_NN -_HYPH list_NN files_NNS in_IN the_DT Maven_NNP project_NN 's_POS javadoc_NN plugin_VB :_: http://jira.codehaus.org/browse/MJAVADOC-315_NNP and_CC https://jira.codehaus.org/browse/MJAVADOC-327_NN -_HYPH in_IN Subversion_NN at_IN http://svn.apache.org_NNP /_SYM viewvc_NN /_SYM maven_NN /_SYM plugins_NNS /_SYM trunk_NN /_SYM maven_JJ -_HYPH javadoc_NN -_HYPH plugin_NNP /_SYM src_NN /_SYM main_JJ /_SYM resources_NNS /_SYM org_NN /_SYM apache_NN /_SYM maven_JJ /_SYM plugin_NN /_SYM javadoc/._NNP",'relevant'
" I_PRP ca_MD n't_RB find_VB any_DT associated_JJ discussion_NN of_IN legal_JJ ramifications_NNS ,_, though_RB ._.",'relevant'
" I_PRP 'll_MD put_VB up_RP a_DT patch_NN shortly_RB implementing_VBG these_DT ideas_NNS ._.",'relevant'
' Patch_VB for_IN branch_3x_NNP ._.','relevant'
' Features_NNS :_: \n\n__SP Adds_VBZ package_NN -_HYPH list_NN files_NNS for_IN Oracle_NNP Java_NNP javadocs_NN and_CC JUnit_NNP javadocs_NN to_IN subversion_NN ._.','relevant'
' When_WRB building_VBG Lucene_NNP and_CC Solr_NNP source_NN releases_NNS ,_, the_DT Oracle_NNP Java_NNP javadocs_JJ package_NN -_HYPH list_NN file_NN is_VBZ removed_VBN ._.','relevant'
' When_WRB connected_VBN or_CC disconnected_VBN from_IN the_DT network_NN ,_, javadocs_NNS built_VBN from_IN a_DT subversion_NN checkout_NN contain_NN links_NNS to_IN Oracle_NNP javadocs_NN ._.','relevant'
' When_WRB connected_VBN to_IN the_DT network_NN ,_, javadocs_NNS built_VBN from_IN a_DT source_NN release_NN will_MD attempt_VB to_TO download_VB the_DT Oracle_NNP Java_NNP package_NN -_HYPH list_NN file_NN ._.','relevant'
' When_WRB the_DT Oracle_NNP Java_NNP package_NN -_HYPH list_NN file_NN is_VBZ not_RB present_JJ ,_, either_CC because_IN the_DT user_NN is_VBZ building_VBG from_IN a_DT source_NN release_NN while_IN disconnected_VBN from_IN the_DT network_NN ,_, or_CC because_IN the_DT package_NN -_HYPH list_NN file_NN for_IN Oracle_NNP Java_NNP javadocs_NN is_VBZ not_RB downloadable_JJ for_IN some_DT other_JJ reason_NN ,_, javadocs_NN will_MD be_VB built_VBN and_CC the_DT build_NN will_MD not_RB fail_VB ,_, though_IN an_DT error_NN will_MD appear_VB in_IN the_DT build_NN log_NN ._.','relevant'
" Links_NNS from_IN Solr_NNP javadocs_NN to_IN Lucene_NNP 's_POS javadocs_NNS are_VBP enabled_VBN ._.",'relevant'
" When_WRB building_VBG a_DT non_AFX -_HYPH release_NN version_NN ,_, the_DT links_NNS are_VBP to_IN the_DT most_RBS recently_RB built_VBN nightly_JJ Jenkins_NNP javadocs_NN ,_, as_IN in_IN Hoss_NNP 's_POS patch_NN on_IN this_DT issue_NN ._.",'relevant'
' When_WRB building_VBG a_DT release_NN version_NN ,_, links_NNS are_VBP to_IN the_DT same_JJ -_HYPH versioned_JJ Lucene_NNP release_NN javadocs_NN ._.','relevant'
' Trunk_NN for_IN patch_NN with_IN the_DT same_JJ changes_NNS ._.','relevant'
' If_IN there_EX are_VBP no_DT objections_NNS I_PRP will_MD commit_VB this_DT tomorrow_NN ._.','relevant'
' Committed_JJ :_: \n\n__SP r1210020_NNS :_: trunk_NN \n_ r1210022_NN :_: branch_3x_NNP','relevant'
